date,violation_type,severity,course,reported_by,investigation_duration,appealed
2025-03-02,Plagiarism,Moderate,CS201,Administrator,21,True
2025-03-02,Fabrication,Major,MATH101,Instructor,11,True
2025-03-02,Fabrication,Major,CS101,TA,17,False
2025-03-03,Unauthorized AI Use,Major,CS101,Instructor,15,True
2025-03-03,Cheating,Moderate,CS101,Administrator,8,False
2025-03-04,Fabrication,Moderate,CS101,TA,8,False
2025-03-04,Plagiarism,Moderate,PHYS101,Peer,13,True
2025-03-04,Cheating,Major,CS101,Instructor,15,False
2025-03-04,Fabrication,Moderate,PHYS101,Administrator,17,False
2025-03-04,Plagiarism,Moderate,ENG101,TA,14,False
2025-03-04,Facilitation,Minor,MATH101,Administrator,17,True
2025-03-05,Cheating,Minor,ENG101,Administrator,13,False
2025-03-05,Plagiarism,Moderate,MATH101,Instructor,18,True
2025-03-05,Plagiarism,Moderate,ENG101,Administrator,15,False
2025-03-05,Cheating,Major,ENG101,Administrator,19,True
2025-03-05,Cheating,Major,CS201,TA,13,False
2025-03-05,Plagiarism,Moderate,ENG101,TA,15,False
2025-03-06,Plagiarism,Minor,ENG101,Instructor,14,False
2025-03-06,Cheating,Moderate,CS101,Instructor,17,True
2025-03-06,Plagiarism,Minor,CS101,Administrator,18,False
2025-03-06,Unauthorized AI Use,Moderate,CS201,Instructor,16,False
2025-03-06,Facilitation,Major,PHYS101,TA,9,True
2025-03-06,Cheating,Minor,ENG101,Administrator,14,False
2025-03-06,Cheating,Major,MATH101,Administrator,17,False
2025-03-06,Plagiarism,Minor,CS201,TA,14,False
2025-03-07,Fabrication,Moderate,ENG101,Peer,12,False
2025-03-07,Facilitation,Major,PHYS101,Peer,11,False
2025-03-07,Unauthorized AI Use,Minor,CS101,Peer,13,False
2025-03-07,Unauthorized AI Use,Moderate,CS101,TA,13,True
2025-03-07,Plagiarism,Minor,PHYS101,Peer,16,True
2025-03-07,Unauthorized AI Use,Major,ENG101,Administrator,13,False
2025-03-08,Facilitation,Moderate,PHYS101,Administrator,11,False
2025-03-08,Facilitation,Moderate,CS101,Instructor,14,False
2025-03-08,Facilitation,Major,CS101,TA,15,False
2025-03-08,Plagiarism,Minor,ENG101,Peer,19,True
2025-03-08,Fabrication,Major,CS201,TA,15,False
2025-03-08,Facilitation,Moderate,CS201,TA,19,False
2025-03-08,Plagiarism,Minor,MATH101,TA,14,False
2025-03-08,Plagiarism,Major,CS201,Administrator,14,False
2025-03-09,Unauthorized AI Use,Minor,ENG101,TA,15,False
2025-03-09,Plagiarism,Major,MATH101,Peer,17,True
2025-03-09,Cheating,Minor,ENG101,Instructor,7,False
2025-03-10,Cheating,Moderate,PHYS101,Administrator,11,False
2025-03-10,Plagiarism,Major,CS101,TA,6,False
2025-03-10,Plagiarism,Moderate,CS201,Peer,18,False
2025-03-10,Plagiarism,Minor,CS201,TA,13,False
2025-03-11,Cheating,Minor,ENG101,Administrator,14,True
2025-03-11,Plagiarism,Moderate,CS101,Peer,18,False
2025-03-11,Plagiarism,Moderate,PHYS101,Instructor,17,False
2025-03-11,Fabrication,Major,PHYS101,Instructor,12,False
2025-03-11,Cheating,Major,MATH101,Peer,13,False
2025-03-11,Plagiarism,Major,ENG101,TA,9,False
2025-03-12,Cheating,Major,ENG101,Administrator,14,False
2025-03-12,Unauthorized AI Use,Minor,CS201,Peer,24,False
2025-03-12,Cheating,Major,MATH101,TA,13,False
2025-03-12,Fabrication,Moderate,MATH101,Instructor,16,True
2025-03-12,Fabrication,Major,MATH101,TA,19,True
2025-03-13,Unauthorized AI Use,Minor,CS101,Instructor,16,False
2025-03-13,Cheating,Moderate,CS101,Administrator,19,True
2025-03-13,Unauthorized AI Use,Moderate,PHYS101,Peer,16,False
2025-03-13,Fabrication,Major,CS101,Instructor,15,False
2025-03-13,Unauthorized AI Use,Major,PHYS101,TA,18,False
2025-03-13,Plagiarism,Moderate,CS101,Instructor,13,False
2025-03-13,Facilitation,Major,PHYS101,Instructor,14,False
2025-03-13,Cheating,Major,CS101,Peer,14,False
2025-03-13,Unauthorized AI Use,Major,CS101,Administrator,14,False
2025-03-13,Unauthorized AI Use,Major,MATH101,Administrator,14,False
2025-03-14,Unauthorized AI Use,Minor,MATH101,Peer,12,False
2025-03-14,Plagiarism,Moderate,ENG101,TA,12,False
2025-03-14,Facilitation,Moderate,ENG101,TA,10,False
2025-03-14,Plagiarism,Major,ENG101,Peer,19,False
2025-03-15,Plagiarism,Moderate,ENG101,Instructor,15,False
2025-03-15,Fabrication,Minor,CS201,TA,13,False
2025-03-15,Plagiarism,Minor,CS201,TA,12,False
2025-03-15,Plagiarism,Moderate,PHYS101,Peer,16,False
2025-03-16,Plagiarism,Major,CS201,Administrator,10,False
2025-03-16,Cheating,Moderate,PHYS101,Instructor,6,False
2025-03-16,Plagiarism,Minor,PHYS101,Instructor,11,True
2025-03-16,Unauthorized AI Use,Major,PHYS101,Peer,12,False
2025-03-16,Plagiarism,Minor,ENG101,Peer,5,False
2025-03-16,Cheating,Moderate,CS201,Peer,10,False
2025-03-17,Cheating,Moderate,CS101,TA,14,False
2025-03-17,Plagiarism,Major,ENG101,Peer,13,False
2025-03-17,Plagiarism,Minor,CS101,TA,10,True
2025-03-17,Plagiarism,Minor,MATH101,Administrator,16,False
2025-03-17,Unauthorized AI Use,Major,PHYS101,Instructor,14,False
2025-03-17,Plagiarism,Moderate,ENG101,Instructor,14,False
2025-03-17,Fabrication,Moderate,CS101,TA,15,False
2025-03-18,Fabrication,Minor,CS101,Instructor,18,False
2025-03-18,Cheating,Moderate,MATH101,TA,19,True
2025-03-18,Cheating,Moderate,CS101,TA,13,False
2025-03-18,Plagiarism,Major,CS101,Peer,16,False
2025-03-18,Fabrication,Minor,MATH101,TA,12,False
2025-03-18,Plagiarism,Major,CS101,Administrator,14,False
2025-03-18,Cheating,Minor,PHYS101,Administrator,10,False
2025-03-18,Unauthorized AI Use,Moderate,ENG101,Instructor,14,False
2025-03-18,Fabrication,Minor,MATH101,Instructor,14,False
2025-03-19,Cheating,Minor,ENG101,TA,20,False
2025-03-19,Facilitation,Major,CS201,Peer,13,True
2025-03-19,Plagiarism,Major,ENG101,Instructor,17,False
2025-03-19,Fabrication,Moderate,CS201,Administrator,16,False
2025-03-19,Unauthorized AI Use,Minor,CS101,TA,18,False
2025-03-19,Fabrication,Moderate,PHYS101,Peer,14,False
2025-03-19,Cheating,Minor,PHYS101,Instructor,17,False
2025-03-19,Cheating,Minor,PHYS101,Administrator,11,False
2025-03-19,Unauthorized AI Use,Minor,CS201,Administrator,11,False
2025-03-19,Unauthorized AI Use,Moderate,MATH101,Peer,7,True
2025-03-19,Fabrication,Minor,CS101,TA,10,False
2025-03-19,Cheating,Moderate,CS201,Administrator,12,False
2025-03-19,Cheating,Major,PHYS101,Administrator,17,False
2025-03-20,Unauthorized AI Use,Major,ENG101,Administrator,13,False
2025-03-20,Cheating,Minor,PHYS101,Instructor,10,False
2025-03-21,Cheating,Major,PHYS101,Peer,19,True
2025-03-21,Fabrication,Major,CS101,Instructor,15,True
2025-03-21,Fabrication,Major,CS101,Peer,15,True
2025-03-21,Plagiarism,Minor,MATH101,Peer,11,True
2025-03-21,Cheating,Moderate,CS101,Administrator,9,False
2025-03-22,Plagiarism,Major,CS101,TA,11,False
2025-03-22,Facilitation,Major,CS101,TA,16,False
2025-03-22,Unauthorized AI Use,Moderate,CS201,Instructor,15,False
2025-03-22,Cheating,Major,PHYS101,Administrator,16,False
2025-03-23,Unauthorized AI Use,Moderate,MATH101,Instructor,17,True
2025-03-23,Cheating,Moderate,CS101,Instructor,13,True
2025-03-23,Cheating,Moderate,CS101,Peer,18,False
2025-03-24,Unauthorized AI Use,Major,PHYS101,TA,25,False
2025-03-24,Unauthorized AI Use,Moderate,CS201,Peer,21,False
2025-03-24,Plagiarism,Major,CS201,Peer,19,False
2025-03-25,Facilitation,Major,PHYS101,Peer,9,False
2025-03-25,Plagiarism,Minor,PHYS101,Administrator,15,False
2025-03-25,Plagiarism,Major,MATH101,Administrator,12,False
2025-03-25,Cheating,Moderate,CS101,Instructor,19,False
2025-03-25,Plagiarism,Moderate,CS101,Instructor,14,False
2025-03-25,Cheating,Moderate,CS201,TA,14,False
2025-03-25,Plagiarism,Minor,CS101,Peer,12,False
2025-03-25,Unauthorized AI Use,Moderate,MATH101,Instructor,8,False
2025-03-25,Plagiarism,Major,CS201,TA,18,False
2025-03-26,Unauthorized AI Use,Minor,CS201,TA,9,False
2025-03-26,Fabrication,Moderate,MATH101,Administrator,23,False
2025-03-26,Cheating,Major,CS101,Peer,14,False
2025-03-26,Fabrication,Major,MATH101,Administrator,15,False
2025-03-26,Plagiarism,Minor,MATH101,Instructor,17,False
2025-03-26,Fabrication,Major,CS201,Administrator,18,False
2025-03-27,Fabrication,Major,ENG101,Administrator,18,False
2025-03-27,Unauthorized AI Use,Minor,PHYS101,TA,16,False
2025-03-27,Fabrication,Major,MATH101,TA,20,False
2025-03-27,Unauthorized AI Use,Moderate,MATH101,Instructor,31,False
2025-03-27,Facilitation,Major,MATH101,Administrator,15,False
2025-03-27,Cheating,Moderate,ENG101,Instructor,13,False
2025-03-27,Cheating,Minor,MATH101,Instructor,15,False
2025-03-27,Cheating,Moderate,CS101,Instructor,13,False
2025-03-27,Facilitation,Moderate,ENG101,Instructor,16,False
2025-03-28,Plagiarism,Major,ENG101,Peer,11,False
2025-03-28,Unauthorized AI Use,Moderate,CS101,Peer,11,False
2025-03-28,Plagiarism,Major,CS101,Instructor,21,False
2025-03-28,Cheating,Minor,CS201,Peer,16,False
2025-03-28,Cheating,Moderate,MATH101,Instructor,13,False
2025-03-28,Facilitation,Moderate,CS201,Instructor,13,False
2025-03-29,Cheating,Moderate,MATH101,Instructor,12,False
2025-03-29,Plagiarism,Moderate,PHYS101,Instructor,15,False
2025-03-29,Cheating,Minor,CS101,Peer,14,False
2025-03-29,Fabrication,Moderate,ENG101,Instructor,15,False
2025-03-29,Cheating,Minor,CS101,TA,17,False
2025-03-30,Unauthorized AI Use,Major,CS101,TA,16,False
2025-03-30,Cheating,Minor,CS101,Instructor,15,False
2025-03-30,Plagiarism,Minor,CS201,Peer,14,False
2025-03-31,Cheating,Major,CS201,Peer,12,False
2025-03-31,Cheating,Moderate,CS101,Instructor,12,False
2025-03-31,Cheating,Moderate,ENG101,Instructor,18,True
2025-03-31,Unauthorized AI Use,Moderate,MATH101,Administrator,11,False
2025-03-31,Facilitation,Minor,ENG101,Administrator,20,False
2025-03-31,Plagiarism,Major,MATH101,TA,17,False
2025-03-31,Fabrication,Major,ENG101,Peer,12,False
2025-04-01,Cheating,Moderate,CS101,Instructor,23,True
2025-04-01,Unauthorized AI Use,Major,CS101,Instructor,12,False
2025-04-01,Unauthorized AI Use,Moderate,CS201,Peer,16,False
2025-04-01,Unauthorized AI Use,Moderate,PHYS101,Instructor,11,False
2025-04-01,Plagiarism,Major,MATH101,Administrator,16,False
2025-04-01,Unauthorized AI Use,Minor,CS201,Peer,14,False
2025-04-01,Plagiarism,Moderate,ENG101,Administrator,19,True
2025-04-01,Cheating,Major,CS201,Peer,10,False
2025-04-01,Cheating,Major,ENG101,Instructor,14,False
2025-04-01,Fabrication,Major,MATH101,Instructor,13,False
2025-04-02,Facilitation,Moderate,CS201,Instructor,10,False
2025-04-02,Cheating,Moderate,MATH101,Administrator,19,False
2025-04-02,Unauthorized AI Use,Minor,ENG101,Peer,14,False
2025-04-02,Plagiarism,Minor,ENG101,Instructor,16,False
2025-04-02,Unauthorized AI Use,Minor,MATH101,Instructor,13,True
2025-04-02,Plagiarism,Moderate,PHYS101,Administrator,9,False
2025-04-02,Cheating,Moderate,ENG101,Administrator,19,False
2025-04-03,Cheating,Minor,ENG101,TA,16,False
2025-04-03,Cheating,Moderate,CS101,Administrator,12,False
2025-04-03,Cheating,Major,MATH101,Instructor,12,False
2025-04-03,Facilitation,Moderate,ENG101,Peer,14,False
2025-04-03,Plagiarism,Minor,ENG101,Peer,14,False
2025-04-03,Plagiarism,Major,CS101,Administrator,15,False
2025-04-03,Fabrication,Moderate,PHYS101,Administrator,20,False
2025-04-03,Plagiarism,Moderate,CS101,Administrator,14,False
2025-04-04,Plagiarism,Minor,ENG101,Administrator,14,True
2025-04-04,Unauthorized AI Use,Moderate,CS201,Instructor,16,False
2025-04-04,Fabrication,Minor,CS201,Administrator,22,False
2025-04-04,Plagiarism,Moderate,CS201,Administrator,12,False
2025-04-04,Cheating,Moderate,ENG101,TA,12,False
2025-04-05,Fabrication,Minor,CS201,Instructor,13,False
2025-04-05,Unauthorized AI Use,Moderate,CS101,TA,15,False
2025-04-05,Plagiarism,Major,ENG101,Administrator,16,False
2025-04-05,Cheating,Major,CS101,TA,17,True
2025-04-05,Plagiarism,Minor,MATH101,Peer,24,False
2025-04-05,Unauthorized AI Use,Minor,CS101,Administrator,16,True
2025-04-05,Unauthorized AI Use,Minor,MATH101,Peer,15,False
2025-04-05,Cheating,Minor,CS101,Administrator,19,False
2025-04-06,Cheating,Major,CS201,Administrator,14,True
2025-04-06,Plagiarism,Major,CS101,Administrator,26,False
2025-04-06,Cheating,Minor,CS101,TA,13,False
2025-04-06,Plagiarism,Moderate,MATH101,TA,19,False
2025-04-06,Unauthorized AI Use,Minor,CS101,Administrator,11,True
2025-04-06,Plagiarism,Minor,CS101,Peer,15,False
2025-04-06,Fabrication,Moderate,CS201,Peer,17,False
2025-04-06,Unauthorized AI Use,Major,ENG101,Administrator,16,False
2025-04-06,Cheating,Major,CS101,TA,14,False
2025-04-06,Unauthorized AI Use,Moderate,CS201,Administrator,12,False
2025-04-07,Cheating,Moderate,CS201,Instructor,18,False
2025-04-07,Fabrication,Major,ENG101,TA,17,False
2025-04-07,Cheating,Minor,ENG101,Administrator,21,False
2025-04-07,Cheating,Moderate,PHYS101,Peer,15,False
2025-04-07,Plagiarism,Major,MATH101,Administrator,18,False
2025-04-07,Plagiarism,Moderate,ENG101,Administrator,16,False
2025-04-07,Plagiarism,Minor,CS201,Instructor,19,False
2025-04-08,Plagiarism,Moderate,MATH101,Administrator,14,False
2025-04-08,Fabrication,Moderate,MATH101,Instructor,16,False
2025-04-08,Unauthorized AI Use,Moderate,ENG101,Instructor,8,False
2025-04-08,Unauthorized AI Use,Minor,MATH101,Administrator,13,True
2025-04-08,Cheating,Minor,ENG101,TA,12,False
2025-04-08,Cheating,Major,CS101,Administrator,15,True
2025-04-08,Facilitation,Moderate,CS101,Peer,17,True
2025-04-08,Unauthorized AI Use,Moderate,ENG101,Instructor,22,True
2025-04-08,Unauthorized AI Use,Moderate,CS101,Instructor,18,False
2025-04-08,Unauthorized AI Use,Moderate,MATH101,Administrator,14,False
2025-04-08,Unauthorized AI Use,Major,ENG101,Instructor,13,False
2025-04-08,Fabrication,Moderate,CS201,Instructor,12,False
2025-04-09,Cheating,Major,MATH101,Peer,12,False
2025-04-09,Plagiarism,Moderate,PHYS101,Administrator,24,False
2025-04-09,Plagiarism,Major,PHYS101,Peer,12,True
2025-04-09,Plagiarism,Major,CS101,Instructor,15,True
2025-04-09,Unauthorized AI Use,Moderate,CS101,TA,15,False
2025-04-09,Fabrication,Minor,ENG101,Peer,17,False
2025-04-09,Plagiarism,Moderate,CS101,Instructor,21,False
2025-04-10,Cheating,Minor,MATH101,TA,18,False
2025-04-10,Cheating,Moderate,MATH101,Administrator,10,False
2025-04-10,Plagiarism,Moderate,PHYS101,Peer,18,False
2025-04-10,Cheating,Major,MATH101,TA,17,False
2025-04-10,Fabrication,Moderate,ENG101,Peer,11,False
2025-04-10,Plagiarism,Minor,PHYS101,TA,13,False
2025-04-10,Fabrication,Major,CS201,Administrator,21,False
2025-04-10,Plagiarism,Minor,ENG101,Peer,8,False
2025-04-10,Fabrication,Major,MATH101,Peer,16,False
2025-04-10,Fabrication,Minor,ENG101,Administrator,13,False
2025-04-10,Cheating,Minor,PHYS101,TA,14,False
2025-04-10,Facilitation,Moderate,ENG101,Peer,17,False
2025-04-11,Plagiarism,Minor,CS201,Instructor,16,False
2025-04-11,Plagiarism,Minor,CS101,Instructor,10,False
2025-04-11,Fabrication,Moderate,CS101,TA,18,False
2025-04-11,Cheating,Minor,CS201,Peer,11,False
2025-04-11,Facilitation,Minor,ENG101,Peer,17,False
2025-04-11,Cheating,Major,MATH101,Administrator,14,False
2025-04-11,Facilitation,Moderate,PHYS101,Instructor,19,False
2025-04-11,Plagiarism,Minor,PHYS101,TA,12,True
2025-04-11,Cheating,Moderate,ENG101,Peer,15,True
2025-04-11,Plagiarism,Minor,CS201,TA,16,False
2025-04-12,Unauthorized AI Use,Moderate,PHYS101,Peer,21,False
2025-04-12,Fabrication,Minor,PHYS101,TA,17,False
2025-04-12,Plagiarism,Major,CS101,Peer,9,False
2025-04-12,Facilitation,Minor,CS101,TA,19,False
2025-04-12,Cheating,Major,MATH101,Peer,15,False
2025-04-12,Facilitation,Major,CS201,Administrator,22,False
2025-04-12,Unauthorized AI Use,Major,MATH101,Peer,9,False
2025-04-13,Plagiarism,Moderate,CS201,Peer,6,False
2025-04-13,Plagiarism,Moderate,PHYS101,TA,13,False
2025-04-13,Cheating,Moderate,CS201,TA,12,False
2025-04-13,Cheating,Moderate,CS201,TA,13,False
2025-04-13,Fabrication,Moderate,MATH101,TA,12,False
2025-04-13,Unauthorized AI Use,Moderate,MATH101,Peer,13,False
2025-04-14,Plagiarism,Major,CS201,Administrator,15,False
2025-04-14,Facilitation,Minor,ENG101,TA,13,False
2025-04-14,Fabrication,Moderate,CS101,Peer,15,False
2025-04-14,Cheating,Major,CS101,Instructor,14,False
2025-04-14,Fabrication,Minor,MATH101,Instructor,18,False
2025-04-14,Unauthorized AI Use,Minor,CS201,Administrator,15,False
2025-04-14,Fabrication,Moderate,CS101,Peer,14,True
2025-04-15,Facilitation,Major,MATH101,Administrator,14,False
2025-04-15,Cheating,Minor,PHYS101,TA,12,False
2025-04-15,Cheating,Moderate,PHYS101,Peer,12,False
2025-04-16,Facilitation,Major,PHYS101,Instructor,19,False
2025-04-16,Plagiarism,Moderate,PHYS101,TA,10,False
2025-04-16,Cheating,Moderate,ENG101,Administrator,21,False
2025-04-16,Plagiarism,Major,CS201,Peer,14,False
2025-04-16,Plagiarism,Minor,CS101,Administrator,13,False
2025-04-16,Cheating,Major,PHYS101,TA,13,False
2025-04-16,Cheating,Major,MATH101,TA,14,False
2025-04-16,Fabrication,Moderate,PHYS101,Instructor,15,False
2025-04-16,Plagiarism,Minor,CS201,Instructor,18,False
2025-04-17,Fabrication,Major,PHYS101,Instructor,23,False
2025-04-17,Facilitation,Minor,ENG101,TA,15,False
2025-04-17,Fabrication,Major,PHYS101,Administrator,15,False
2025-04-17,Fabrication,Major,PHYS101,Administrator,8,False
2025-04-17,Unauthorized AI Use,Moderate,MATH101,TA,15,True
2025-04-17,Fabrication,Moderate,ENG101,TA,9,True
2025-04-17,Plagiarism,Major,ENG101,TA,14,False
2025-04-17,Cheating,Moderate,PHYS101,Peer,15,False
2025-04-17,Plagiarism,Major,ENG101,Instructor,11,False
2025-04-17,Cheating,Moderate,CS101,Administrator,24,False
2025-04-18,Cheating,Major,CS201,Peer,12,False
2025-04-18,Unauthorized AI Use,Major,CS101,Peer,19,False
2025-04-18,Cheating,Moderate,MATH101,Administrator,14,False
2025-04-18,Plagiarism,Minor,MATH101,Administrator,19,False
2025-04-18,Plagiarism,Minor,MATH101,Administrator,18,False
2025-04-18,Cheating,Minor,CS201,Instructor,12,False
2025-04-18,Fabrication,Moderate,CS201,Instructor,11,False
2025-04-19,Fabrication,Minor,CS101,TA,15,False
2025-04-19,Unauthorized AI Use,Moderate,ENG101,Peer,9,False
2025-04-19,Cheating,Minor,MATH101,Instructor,14,False
2025-04-19,Plagiarism,Minor,CS101,TA,13,False
2025-04-19,Cheating,Major,PHYS101,Peer,13,False
2025-04-19,Unauthorized AI Use,Minor,ENG101,Administrator,20,False
2025-04-20,Facilitation,Minor,PHYS101,Instructor,13,True
2025-04-20,Plagiarism,Moderate,MATH101,Administrator,14,True
2025-04-20,Cheating,Moderate,ENG101,Peer,20,False
2025-04-20,Cheating,Moderate,PHYS101,Instructor,17,False
2025-04-20,Plagiarism,Major,ENG101,Instructor,13,False
2025-04-21,Unauthorized AI Use,Moderate,CS201,Administrator,16,False
2025-04-21,Unauthorized AI Use,Major,ENG101,Peer,8,False
2025-04-21,Facilitation,Minor,MATH101,Administrator,16,False
2025-04-21,Unauthorized AI Use,Minor,PHYS101,Administrator,19,False
2025-04-21,Plagiarism,Moderate,CS101,TA,13,False
2025-04-21,Facilitation,Moderate,CS201,Peer,14,False
2025-04-21,Plagiarism,Moderate,MATH101,TA,14,False
2025-04-21,Cheating,Major,PHYS101,Peer,16,False
2025-04-21,Plagiarism,Moderate,PHYS101,TA,18,False
2025-04-21,Facilitation,Major,CS201,Administrator,19,False
2025-04-21,Cheating,Moderate,CS201,Peer,19,False
2025-04-21,Cheating,Major,CS201,TA,21,False
2025-04-22,Cheating,Moderate,PHYS101,Instructor,17,False
2025-04-22,Plagiarism,Moderate,CS201,TA,19,False
2025-04-22,Cheating,Major,CS201,Administrator,15,False
2025-04-22,Cheating,Moderate,ENG101,Administrator,12,False
2025-04-22,Fabrication,Minor,CS101,Administrator,17,True
2025-04-22,Unauthorized AI Use,Minor,CS201,TA,12,False
2025-04-23,Fabrication,Major,CS101,Instructor,18,False
2025-04-23,Cheating,Minor,CS101,Instructor,15,False
2025-04-23,Unauthorized AI Use,Minor,MATH101,Instructor,18,False
2025-04-23,Fabrication,Moderate,ENG101,Instructor,12,False
2025-04-23,Plagiarism,Major,MATH101,Instructor,26,False
2025-04-23,Cheating,Moderate,CS101,Instructor,12,False
2025-04-23,Unauthorized AI Use,Major,ENG101,Administrator,16,False
2025-04-24,Plagiarism,Minor,CS101,TA,11,False
2025-04-24,Unauthorized AI Use,Minor,PHYS101,Peer,12,False
2025-04-24,Plagiarism,Moderate,CS201,Peer,19,False
2025-04-24,Unauthorized AI Use,Major,CS201,Administrator,16,True
2025-04-24,Cheating,Moderate,CS201,TA,20,False
2025-04-24,Cheating,Minor,ENG101,Peer,18,False
